,Inspection_id,DBA_Name,Risk,Address,Zip,Inspection_Date,Results,Latitude,Longitude
347,2261676,THE EASTMAN EGG COMPANY,Risk 1 (High),937-939 W RANDOLPH ST ,60607,2019-02-07T00:00:00,Out of Business,41.8842338,-87.65116703
348,2261674,BILLY GOAT IV INC,Risk 1 (High),11601 W TOUHY AVE ,60666,2019-02-07T00:00:00,Pass w/ Conditions,42.0085364,-87.91442844
349,2261679,CHIPOTLE MEXICAN GRILL #2923,Risk 1 (High),41 W 87TH ST ,60620,2019-02-07T00:00:00,Pass,41.73615054,-87.62584234
350,2261673,GEJA'S CAFE,Risk 1 (High),340-344 W ARMITAGE AVE ,60614,2019-02-07T00:00:00,Pass w/ Conditions,41.91844534,-87.63800743
351,2261680,SIZZLING POT KING,Risk 1 (High),769 W JACKSON BLVD ,60661,2019-02-07T00:00:00,Fail,41.87784358,-87.64678183
352,2261672,SALAD WORKS,Risk 1 (High),11601 W TOUHY AVE ,60666,2019-02-07T00:00:00,Pass w/ Conditions,42.0085364,-87.91442844
353,2261669,BIG WIG,Risk 3 (Low),770 N LA SALLE DR ,60654,2019-02-07T00:00:00,Pass w/ Conditions,41.89656175,-87.63285548
354,2261675,ZOOTS,Risk 1 (High),11601 W TOUHY AVE ,60666,2019-02-07T00:00:00,Pass w/ Conditions,42.0085364,-87.91442844
355,2261665,DELHI SPICE INC.,Risk 1 (High),2657 W DEVON AVE ,60659,2019-02-07T00:00:00,Not Ready,41.99749526,-87.69705608
356,2261667,BIG WIG,Risk 1 (High),770 N LA SALLE DR ,60654,2019-02-07T00:00:00,Pass w/ Conditions,41.89656175,-87.63285548
357,2261671,KESHA'S PLACE,Risk 2 (Medium),3620 W 16TH ST ,60623,2019-02-07T00:00:00,Pass w/ Conditions,41.85907244,-87.71618365
358,2261666,AIN'T SHE SWEET CAFE,Risk 1 (High),526 E 43RD ST ,60653,2019-02-07T00:00:00,Pass,41.8168135,-87.61300231
359,2261664,"PATIO BEEF, INC",Risk 1 (High),6022 N BROADWAY ,60660,2019-02-07T00:00:00,Pass w/ Conditions,41.99164923,-87.66046439
360,2261657,RHAPSODY,Risk 3 (Low),1002 W ARGYLE ST ,60640,2019-02-07T00:00:00,Fail,41.97342006,-87.65508564
361,2261655,ALINEA RESTAURANT LLC,Risk 1 (High),1723 N HALSTED ST ,60614,2019-02-07T00:00:00,No Entry,41.91348383,-87.64820624
362,2261658,SUBWAY,Risk 1 (High),3706 N SOUTHPORT AVE ,60613,2019-02-07T00:00:00,Fail,41.94914776,-87.66422178
363,2261648,MR GREEK GYROS INC,Risk 1 (High),234 S HALSTED ST ,60661,2019-02-07T00:00:00,Pass w/ Conditions,41.8781024,-87.64739071
364,2261644,BOKA,Risk 1 (High),1727-1729 N HALSTED ST ,60614,2019-02-07T00:00:00,Pass w/ Conditions,41.91360108,-87.64820898
365,2261647,PRINCI,Risk 1 (High),1000-1002 W RANDOLPH ST ,60607,2019-02-07T00:00:00,Fail,41.88443496,-87.65216555
366,2261649,BURGER KING #25272,Risk 2 (Medium),7558 S ASHLAND AVE ,60620,2019-02-07T00:00:00,Pass,41.75587503,-87.66372419
367,2261643,SUBWAY 1121,Risk 1 (High),2938 N BROADWAY ,60657,2019-02-07T00:00:00,Pass w/ Conditions,41.9360487,-87.64440998
368,2261642,RHAPSODY,Risk 1 (High),1002 W ARGYLE ST ,60640,2019-02-07T00:00:00,Pass w/ Conditions,41.97342006,-87.65508564
369,2261640,LA FOURNETTE,Risk 1 (High),1547 N WELLS ST ,60610,2019-02-07T00:00:00,Pass w/ Conditions,41.91051747,-87.63454362
370,2261633,NANO SUSHI,Risk 1 (High),3955 N BROADWAY ,60613,2019-02-06T00:00:00,Pass w/ Conditions,41.95438519,-87.65026203
371,2261631,CARRIBEAN JERK PALACE,Risk 1 (High),3792 W 79TH ST ,60652,2019-02-06T00:00:00,Pass w/ Conditions,41.74974186,-87.71794639
372,2261628,FUNGS INTERNATIONAL CUISINE,Risk 1 (High),1343 W MORSE AVE ,60626,2019-02-06T00:00:00,Out of Business,42.00780902,-87.66542848
373,2261627,BROWN BAG SEAFOOD CO.,Risk 1 (High),150 N RIVERSIDE PLZ ,60606,2019-02-06T00:00:00,Not Ready,41.88508946,-87.63840559
374,2261626,"GOLDEN HOOK FISH, CHICKEN, STEAK & BEEF, INC.",Risk 2 (Medium),4800 W FULTON ST ,60644,2019-02-06T00:00:00,Pass w/ Conditions,41.88585156,-87.74553253
375,2261625,McDonalds,Risk 2 (Medium),1951 E 95th ST ,60617,2019-02-06T00:00:00,Pass,41.72235445,-87.57577806
376,2261620,GILHOOLEY'S,Risk 1 (High),3901 W 103RD ST ,60655,2019-02-06T00:00:00,Pass,41.70582355,-87.71853995
377,2261615,FOUNTAIN BBQ CAFE,Risk 1 (High),1848 W 95TH ST ,60643,2019-02-06T00:00:00,No Entry,41.72122968,-87.669492
378,2261614,BELLA'S  PIZZA,Risk 1 (High),1801 W 95TH ST ,60643,2019-02-06T00:00:00,No Entry,41.72103624,-87.66754505
379,2261616,KENTUCKY FRIED CHICKEN,Risk 1 (High),1914 W 79TH ST ,60620,2019-02-06T00:00:00,Pass,41.75036344,-87.67135903
380,2261612,RADAIOS BROS FRANKSVILLE INC,Risk 1 (High),3550 N HARLEM AVE ,60634,2019-02-06T00:00:00,Pass w/ Conditions,41.94494469,-87.80714094
381,2261610,Rub's Backcountry Smokehouse,Risk 1 (High),6954 N WESTERN AVE ,60645,2019-02-06T00:00:00,Out of Business,42.00846047,-87.69030355
382,2261618,GOOGOO'S TABLE,Risk 1 (High),4356 W ARMITAGE AVE ,60639,2019-02-06T00:00:00,Fail,41.91715618,-87.73618932
383,2261623,EAT CLEAN CHICAGO,Risk 1 (High),4930 S CICERO AVE ,60638,2019-02-06T00:00:00,Fail,41.80302897,-87.74317703
384,2261607,POTBELLY SANDWICH SHOP,Risk 1 (High),1560 N WELLS ST ,60610,2019-02-06T00:00:00,Pass w/ Conditions,41.91089478,-87.63484962
385,2261608,Starbuck's Coffee #2568,Risk 2 (Medium),4365 W IRVING PARK RD ,60641,2019-02-06T00:00:00,Pass w/ Conditions,41.95342091,-87.73799691
386,2261604,VIRGEN DE GUADALUPE,Risk 2 (Medium),6410 N FAIRFIELD AVE ,60645,2019-02-06T00:00:00,No Entry,41.99795313,-87.6985867
387,2261603,HUTCH,Risk 1 (High),3301 N CLARK ST ,60657,2019-02-06T00:00:00,Fail,41.94186146,-87.65204754
388,2261601,PASTA D'ARTE,Risk 1 (High),6305-6311 N milwaukee AVE ,60646,2019-02-06T00:00:00,Pass w/ Conditions,41.99534403,-87.7857962
389,2261596,BEEFBELLY,Risk 1 (High),4800-4802 N CENTRAL AVE ,60630,2019-02-06T00:00:00,Out of Business,41.96782599,-87.76762486
390,2261606,BAJA EXPRESS INN TAQUERIA,Risk 1 (High),11128 S HALSTED ST ,60628,2019-02-06T00:00:00,Fail,41.69147211,-87.64250201
391,2261599,KFC,Risk 1 (High),6732 N WESTERN AVE ,60645,2019-02-06T00:00:00,Pass w/ Conditions,42.00419503,-87.69019677
392,2261595,CARMINES,Risk 1 (High),1037-1043 N RUSH ST ,60611,2019-02-06T00:00:00,Pass w/ Conditions,41.90186411,-87.62787745
393,2261597,TANT LLC,Risk 1 (High),5944 W LAKE ST ,60644,2019-02-06T00:00:00,Pass w/ Conditions,41.88810024,-87.77385259
394,2261589,CHICAGO STYLE CONCESSIONS,Risk 1 (High),4545 W DIVISION ST ,60651,2019-02-06T00:00:00,No Entry,41.90233166,-87.74045894
395,2261594,POZOLERIA IGUALA IN CHICAGO INC.,Risk 1 (High),3835 W FULLERTON AVE ,60647,2019-02-06T00:00:00,Fail,41.92441607,-87.72331978
396,2261587,LUIS VEGA ROMERO,Risk 1 (High),4545 W DIVISION ST ,60651,2019-02-06T00:00:00,No Entry,41.90233166,-87.74045894
397,2261586,BABAS FAMOUS STEAK & LEMONADE,Risk 2 (Medium),9529 S JEFFERY AVE ,60617,2019-02-06T00:00:00,Pass w/ Conditions,41.7215582,-87.57518788
398,2261759,TACOS GARCIA,Risk 1 (High),3327-3329 W ARMITAGE AVE ,60647,2019-02-06T00:00:00,No Entry,41.91723821,-87.71141424
399,2261588,EL MILAGRO,Risk 1 (High),1923 S BLUE ISLAND AVE ,60608,2019-02-06T00:00:00,Pass w/ Conditions,41.85532909,-87.66314792
400,2261583,LA BARCA EL TACONAZO,Risk 1 (High),4124 W NORTH AVE ,60639,2019-02-06T00:00:00,Fail,41.90994655,-87.72995037
401,2261579,MAKOTO,Risk 1 (High),5854-5856 N LINCOLN AVE ,60659,2019-02-06T00:00:00,No Entry,41.98779176,-87.70325097
402,2261575,BRAZILIAN BOWL FRESH GRILL,Risk 1 (High),3200 W LAWRENCE AVE ,60625,2019-02-06T00:00:00,Pass w/ Conditions,41.96856056,-87.70853637
403,2261574,RESTAURANT EL MOGOTE,Risk 1 (High),4959 N KEDZIE AVE ,60625,2019-02-06T00:00:00,No Entry,41.9720021,-87.7084294
404,2261562,SUSHI WITH GUSTO,Risk 1 (High),2250 N SHEFFIELD AVE ,60614,2019-02-06T00:00:00,Fail,41.92323687,-87.65368543
405,2261560,CEVICHERIA RIO BALSAS,Risk 1 (High),4545 W DIVISION ST ,60651,2019-02-06T00:00:00,Pass w/ Conditions,41.90233166,-87.74045894
406,2261551,NEVERIA EL SABOR de MEXICO,Risk 1 (High),1639 W 18TH ST ,60608,2019-02-06T00:00:00,Fail,41.85765807,-87.66781976
407,2261550,THE GRILL ON THE ALLEY,Risk 1 (High),909 N MICHIGAN AVE ,60611,2019-02-06T00:00:00,Pass w/ Conditions,41.89953903,-87.623989
408,2261548,PALETERIA EL SABOR DE MEXICO INC.,Risk 2 (Medium),1639 W 18TH ST ,60608,2019-02-06T00:00:00,Out of Business,41.85765807,-87.66781976
409,2261546,KANELA II,Risk 1 (High),1552 N WELLS ST ,60610,2019-02-06T00:00:00,Pass w/ Conditions,41.91067609,-87.63484274
410,2261549,BLISS RESTO,Risk 1 (High),1522-1526 W MONTROSE AVE ,60613,2019-02-06T00:00:00,Pass w/ Conditions,41.96170895,-87.66875485
411,2261544,LA LLAMARADA RESTAURANT,Risk 1 (High),6977 N WESTERN AVE ,60645,2019-02-06T00:00:00,Pass w/ Conditions,42.00853185,-87.69001159
412,2261541,SUBWAY,Risk 1 (High),1313 W TOUHY AVE ,60626,2019-02-05T00:00:00,Fail,42.01270994,-87.6640336
413,2261540,LITTLE OLIVE LOUNGE,Risk 1 (High),1540 N MILWAUKEE AVE ,60622,2019-02-05T00:00:00,Pass w/ Conditions,41.90942003,-87.67619508
414,2261539,SOUTH SHORE BREW,Risk 1 (High),7101 S YATES BLVD ,60649,2019-02-05T00:00:00,Pass,41.76627633,-87.56634042
415,2261542,"UNCLE REMUS RESTAURANT, INC",Risk 1 (High),5611 W MADISON ST ,60644,2019-02-05T00:00:00,Fail,41.88012913,-87.76535056
416,2261535,Links Taproom,Risk 1 (High),1559 N MILWAUKEE AVE ,60622,2019-02-05T00:00:00,No Entry,41.90992611,-87.67653436
417,2261530,STARBUCKS COFFEE #228,Risk 2 (Medium),1001 W ARMITAGE AVE ,60614,2019-02-05T00:00:00,Pass w/ Conditions,41.9179944,-87.65341562
418,2261528,COCHIAROS PIZZA #2,Risk 1 (High),4741 W FULLERTON AVE ,60639,2019-02-05T00:00:00,Fail,41.92414063,-87.74552934
419,2261533,LITTLE CAESAR PIZZA,Risk 2 (Medium),6928 S PULASKI RD ,60629,2019-02-05T00:00:00,Pass w/ Conditions,41.76686758,-87.72261004
420,2261531,SUBWAY,Risk 1 (High),7949 S CICERO AVE ,60652,2019-02-05T00:00:00,Pass w/ Conditions,41.74811555,-87.74115765
421,2261526,EGGSPERIENCE,Risk 1 (High),33 W ONTARIO ST ,60654,2019-02-05T00:00:00,Pass,41.89314176,-87.6295306
422,2261534,LA PERLA TAPATIA,Risk 1 (High),3251 W NORTH AVE ,60647,2019-02-05T00:00:00,Fail,41.90997648,-87.70907872
423,2268244,ALEX LA MICHOACANA,Risk 1 (High),4819 W Diversey AVE ,60639,2019-02-05T00:00:00,No Entry,41.93141405,-87.74740231
424,2261522,LUCKY STRIKE,Risk 1 (High),1025 W ADDISON ST ,60613,2019-02-05T00:00:00,Pass,41.94711775,-87.65538116
425,2261521,BONIVINO'S INC,Risk 1 (High),109 - 111 W VAN BUREN ST ,60605,2019-02-05T00:00:00,Pass,41.87677124,-87.63106138
426,2261520,LUCKY STRIKE,Risk 1 (High),1025 W ADDISON ST ,60613,2019-02-05T00:00:00,Pass,41.94711775,-87.65538116
427,2261523,FOX'S BEVERLY PUB,Risk 1 (High),9956 S WESTERN AVE ,60643,2019-02-05T00:00:00,Fail,41.71201213,-87.68193541
428,2261536,WOO CHON RESTAURANT,Risk 1 (High),5744 N CALIFORNIA AVE ,60659,2019-02-05T00:00:00,Pass w/ Conditions,41.9863124,-87.69941016
429,2261515,CALUMET FISHERIES INC,Risk 1 (High),3259 E 95TH ST ,60617,2019-02-05T00:00:00,Fail,41.72273269,-87.54453083
430,2261519,CHIPOTLE MEXICAN GRILL #2796,Risk 1 (High),7561 S CICERO AVE ,60652,2019-02-05T00:00:00,Pass,41.75487185,-87.74139243
431,2261512,HQ HOWARD QUINTERO,Risk 1 (High),4114 N KEDZIE AVE ,60618,2019-02-05T00:00:00,No Entry,41.9561934,-87.70823033
432,2261511,MUGS PIZZA & RIBS,Risk 1 (High),7228 N HARLEM AVE ,60631,2019-02-05T00:00:00,No Entry,42.01259291,-87.80677399
433,2261509,THE HIDDEN COVE,Risk 3 (Low),5338 N LINCOLN AVE ,60625,2019-02-05T00:00:00,Fail,41.97885403,-87.69278877
434,2261524,LA COSTA,Risk 1 (High),3119-3121 N CENTRAL AVE ,60634,2019-02-05T00:00:00,Pass w/ Conditions,41.93735507,-87.76630745
435,2261507,"BIG CHICKS, INC.",Risk 1 (High),5024 N SHERIDAN RD ,60640,2019-02-05T00:00:00,Pass,41.97406912,-87.65509449
436,2261503,MARTINI CLUB AT MANOR BOWLING & BILLIARD,Risk 1 (High),3124 N CENTRAL AVE ,60634,2019-02-05T00:00:00,No Entry,41.93751956,-87.76660696
437,2261527,CAFE BLEU,Risk 2 (Medium),7224 N HARLEM AVE ,60631,2019-02-05T00:00:00,Pass w/ Conditions,42.01248046,-87.80677569
438,2261502,BROOKLYN CHICKEN & GRILL INC,Risk 1 (High),1358 E 75TH ST ,60619,2019-02-05T00:00:00,Pass w/ Conditions,41.75883292,-87.59086222
439,2261501,WILEY'S CHICKEN & RIBS,Risk 1 (High),3853 W Madison ST ,60624,2019-02-05T00:00:00,Pass,41.88065243,-87.72289201
440,2261499,POPEYE'S #831,Risk 1 (High),1959 W HOWARD ST ,60626,2019-02-05T00:00:00,Fail,42.01933311,-87.68002153
441,2261497,SAI CAFE,Risk 1 (High),2010 N SHEFFIELD AVE ,60614,2019-02-05T00:00:00,Fail,41.91847496,-87.65352812
442,2261496,LA  MICHOACANA,Risk 1 (High),2049 W CERMAK RD ,60608,2019-02-05T00:00:00,Pass w/ Conditions,41.85203469,-87.67778652
443,2261500,NELLIES,Risk 1 (High),2458 W DIVISION ST ,60622,2019-02-05T00:00:00,Pass w/ Conditions,41.90310359,-87.68934332
444,2261493,BEST BBQ,Risk 1 (High),1648 W 115TH ST ,60643,2019-02-05T00:00:00,Pass w/ Conditions,41.68489261,-87.66364029
445,2261489,"EL ORIGINAL CHAVAS TACOS, INC.",Risk 1 (High),2333 W GRAND AVE ,60612,2019-02-05T00:00:00,Fail,41.89056936,-87.68557425
446,2261487,YES,Risk 1 (High),5211 N DAMEN AVE ,60625,2019-02-05T00:00:00,Pass w/ Conditions,41.97639504,-87.67926724
447,2261485,JUST SALAD,Risk 1 (High),20 E JACKSON BLVD ,60604,2019-02-05T00:00:00,Pass w/ Conditions,41.87833498,-87.62696158
448,2261483,MATSUYA JAPANESE RESTAURANT,Risk 1 (High),3242 N CLARK ST ,60657,2019-02-05T00:00:00,Fail,41.94097203,-87.6516706
449,2261479,SHERATON CHICAGO HOTEL/TOWER,Risk 1 (High),301 E NORTH WATER ST ,60611,2019-02-05T00:00:00,Pass w/ Conditions,41.88945828,-87.62036838
450,2261477,EMERALD CITY COFFEE,Risk 1 (High),1224 W WILSON AVE ,60640,2019-02-05T00:00:00,Pass w/ Conditions,41.96546092,-87.66064093
451,2261472,MCDONALDS RESTAURANT,Risk 2 (Medium),6900 N WESTERN AVE ,60645,2019-02-05T00:00:00,Pass w/ Conditions,42.00685124,-87.6902606
452,2261475,JACK AND GINGERS,Risk 1 (High),2048 W ARMITAGE AVE ,60647,2019-02-05T00:00:00,Pass w/ Conditions,41.91782992,-87.67953075
453,2261470,STACKERZ,Risk 1 (High),5729 N NORTHWEST HWY ,60646,2019-02-05T00:00:00,Pass w/ Conditions,41.98600114,-87.78752792
454,2261468,ORBIT ROOM CHICAGO,Risk 1 (High),2957-2959 N CALIFORNIA AVE ,60618,2019-02-05T00:00:00,Pass,41.93562554,-87.69757532
455,2261467,BARTON G - THE RESTAURANT,Risk 1 (High),415 N DEARBORN ST ,60654,2019-02-05T00:00:00,Pass,41.88978309,-87.6294536
456,2261465,BARTON G - THE RESTAURANT,Risk 1 (High),415 N DEARBORN ST ,60654,2019-02-05T00:00:00,Pass,41.88978309,-87.6294536
457,2261458,RESTAURANTE SALVADORENO OLOCUILTA INC,Risk 1 (High),3658 W LAWRENCE AVE ,60625,2019-02-05T00:00:00,Pass w/ Conditions,41.96843263,-87.72063796
458,2261456,CAFE 7,Risk 1 (High),1620 W HARRISON ST ,60612,2019-02-05T00:00:00,Pass w/ Conditions,41.87429616,-87.66761281
459,2261461,SUBWAY,Risk 1 (High),205 E OHIO ST ,60611,2019-02-05T00:00:00,Pass w/ Conditions,41.89245401,-87.62241522
460,2261452,CEBU BAR AND GRILL,Risk 1 (High),2211 W NORTH AVE ,60647,2019-02-05T00:00:00,Pass,41.91027701,-87.68286119
461,2261453,TAQUERIA TACO BUENO INC.,Risk 1 (High),2057 W CERMAK RD ,60608,2019-02-05T00:00:00,Pass w/ Conditions,41.85203031,-87.67809097
462,2261450,CEBU BAR AND GRILL,Risk 1 (High),2211 W NORTH AVE ,60647,2019-02-05T00:00:00,Pass,41.91027701,-87.68286119
463,2261449,ORIGINAL PANCAKE HOUSE,Risk 1 (High),10437 S WESTERN AVE ,60643,2019-02-05T00:00:00,Pass w/ Conditions,41.70344854,-87.68138191
464,2261443,ARTURO'S TACOS,Risk 1 (High),2001 N WESTERN AVE ,60647,2019-02-04T00:00:00,Pass w/ Conditions,41.91760789,-87.687264
465,2261442,BONCHON,Risk 1 (High),1732 W DIVISION ST ,60622,2019-02-04T00:00:00,Pass w/ Conditions,41.90339206,-87.67137668
466,2261441,Bread & Wine,Risk 1 (High),3732-3734 W Irving Park RD ,60618,2019-02-04T00:00:00,Out of Business,41.95384697,-87.72162849
467,2261439,LA MICHOACANA IN LOGAN SQUARE,Risk 1 (High),3740 W FULLERTON AVE ,60647,2019-02-04T00:00:00,Pass w/ Conditions,41.92466148,-87.72111624
468,2261438,B -SIDE BURGER,Risk 1 (High),3732-3734 W Irving Park RD ,60618,2019-02-04T00:00:00,Pass w/ Conditions,41.95384697,-87.72162849
469,2261436,PASTA D'ARTE,Risk 1 (High),6305-6311 N milwaukee AVE ,60646,2019-02-04T00:00:00,No Entry,41.99534403,-87.7857962
470,2261433,WINGERS,Risk 2 (Medium),1368 E 53RD ST ,60615,2019-02-01T00:00:00,Out of Business,41.79961156,-87.59253344
471,2261432,THE SOUL SHACK,Risk 1 (High),1368 E 53RD ST ,60615,2019-02-01T00:00:00,Pass w/ Conditions,41.79961156,-87.59253344
472,2261430,EL FARO CARIBBEAN SEAFOOD,Risk 1 (High),2701 W DIVISION ST ,60622,2019-02-01T00:00:00,No Entry,41.90283677,-87.69453754
473,2261431,AFC SUSHI @ JEWEL OSCO  #3082,Risk 1 (High),6014 S COTTAGE GROVE AVE ,60637,2019-02-01T00:00:00,Pass w/ Conditions,41.78538744,-87.60618376
474,2261427,TAOS RESTAURANT,Risk 1 (High),2114 W ROSCOE ST ,60618,2019-02-01T00:00:00,Pass w/ Conditions,41.94328855,-87.68152785
475,2261428,PALETERIA LA CEIBA INC.,Risk 2 (Medium),5858 W GRAND AVE ,60639,2019-02-01T00:00:00,Pass w/ Conditions,41.92018907,-87.77297844
476,2261425,TAQUERIA LA CANTERA,Risk 1 (High),3452 S WESTERN AVE ,60608,2019-02-01T00:00:00,Out of Business,41.83046066,-87.68518673
477,2261420,PALETERIA LA CEIBA INC.,Risk 2 (Medium),4253 1/2 W FULLERTON AVE ,60639,2019-02-01T00:00:00,Out of Business,41.92429008,-87.73381781
478,2261419,"CHAN'S KING WOK, INC",Risk 1 (High),2323 W MADISON ST ,60612,2019-02-01T00:00:00,Pass w/ Conditions,41.88107532,-87.68492409
479,2261424,China Wok Restuarant,Risk 1 (High),3106 N CENTRAL AVE ,60634,2019-02-01T00:00:00,Pass w/ Conditions,41.93701055,-87.76659046
480,2261417,LA VECCHIA TRATTORIA INC,Risk 1 (High),7419 W IRVING PARK RD ,60634,2019-02-01T00:00:00,No Entry,41.95252417,-87.81303324
481,2261414,YES,Risk 1 (High),5211 N DAMEN AVE ,60625,2019-02-01T00:00:00,No Entry,41.97639504,-87.67926724
482,2261412,CAPONIES TRATTORIA,Risk 1 (High),7419 W IRVING PARK RD ,60634,2019-02-01T00:00:00,Out of Business,41.95252417,-87.81303324
483,2261411,SUBWAY,Risk 1 (High),1525 W MADISON ST ,60607,2019-02-01T00:00:00,Pass w/ Conditions,41.88135674,-87.66549935
484,2261423,SUBWAY,Risk 1 (High),8331 S STEWART AVE ,60620,2019-02-01T00:00:00,Fail,41.74257762,-87.63393693
485,2261415,BURGER KING,Risk 2 (Medium),2328 S MICHIGAN AVE ,60616,2019-02-01T00:00:00,Pass w/ Conditions,41.85022714,-87.62388554
486,2261408,GREEN TEA JAPANESE RESTAURANT,Risk 1 (High),2206 N CLARK ST ,60614,2019-02-01T00:00:00,Pass w/ Conditions,41.92214605,-87.63854595
487,2261407,SALAD WORKS,Risk 1 (High),11601 W TOUHY AVE ,60666,2019-02-01T00:00:00,Fail,42.0085364,-87.91442844
488,2261410,Italian Pizza Kitchen,Risk 1 (High),823 W EASTMAN ST ,60642,2019-02-01T00:00:00,Pass,41.90734971,-87.64926041
489,2261405,MANCHU WOK,Risk 1 (High),11601 W TOUHY AVE ,60666,2019-02-01T00:00:00,Pass w/ Conditions,42.0085364,-87.91442844
490,2261409,TACO BELL #27900,Risk 1 (High),1644 W 95TH ST ,60643,2019-02-01T00:00:00,Pass w/ Conditions,41.72130045,-87.66434336
491,2261413,FRESHII,Risk 1 (High),845 N MICHIGAN AVE ,60611,2019-02-01T00:00:00,Pass,41.89807992,-87.62394571
492,2261400,TAQUERIA LOS PORTALES,Risk 1 (High),1418 W MORSE AVE ,60626,2019-02-01T00:00:00,Pass,42.00800274,-87.66671916
493,2261396,Big Hill Cantina,Risk 1 (High),3307 W BRYN MAWR AVE ,60659,2019-02-01T00:00:00,No Entry,41.98292525,-87.71161309
494,2261395,TAQUERIA GOMEZ,Risk 1 (High),3635 W 31ST ST ,60623,2019-02-01T00:00:00,Pass,41.83692247,-87.71595347
495,2261392,FURIOUS SPOON,Risk 1 (High),5406 N CLARK ST ,60640,2019-02-01T00:00:00,Pass,41.98005946,-87.66844179
496,2261394,LA BRUQUENA RESTAURANT & LOUNGE,Risk 1 (High),2726 W DIVISION ST ,60622,2019-02-01T00:00:00,Pass w/ Conditions,41.90304639,-87.69553513
497,2261389,TASTY CHINESE FOOD,Risk 1 (High),3051 N CALIFORNIA AVE ,60618,2019-02-01T00:00:00,Pass w/ Conditions,41.93729113,-87.69761823
498,2261390,RESTAURANT MARISCOS NAYARIT,Risk 1 (High),4318 W FULLERTON AVE ,60639,2019-02-01T00:00:00,Pass w/ Conditions,41.92449645,-87.73488884
499,2261388,MONTEVERDE,Risk 1 (High),1020-1022 W MADISON ST ,60607,2019-02-01T00:00:00,No Entry,41.8817936,-87.65296525
500,2261387,NEW PUNJAB SWEET,Risk 1 (High),6411 N WESTERN AVE ,60645,2019-02-01T00:00:00,Pass w/ Conditions,41.99810458,-87.68974802
501,2261391,HotChocolate,Risk 1 (High),1747 N DAMEN AVE ,60647,2019-02-01T00:00:00,Pass w/ Conditions,41.91367837,-87.6773884
502,2261386,Maude's,Risk 1 (High),840 W RANDOLPH ST ,60607,2019-02-01T00:00:00,No Entry,41.88449069,-87.649016
503,2261385,CHINA CAFE,Risk 1 (High),4818 N SHERIDAN RD ,60640,2019-02-01T00:00:00,Pass,41.96967995,-87.65498242
504,2261381,WINGSTOP,Risk 1 (High),830 N MILWAUKEE ,60642,2019-02-01T00:00:00,Pass w/ Conditions,41.89691824,-87.65668624
505,2261380,EL GALLO MEXICAN FOOD INC.,Risk 1 (High),2547 W 111TH ST ,60655,2019-02-01T00:00:00,Pass w/ Conditions,41.69163955,-87.68537627
506,2261377,TAQUERIA LOS COMALES #1 INC,Risk 1 (High),3141 W 26TH ST ,60623,2019-02-01T00:00:00,Pass w/ Conditions,41.84441606,-87.70421001
507,2261374,LUCKY STRIKE,Risk 1 (High),1025 W ADDISON ST ,60613,2019-02-01T00:00:00,Fail,41.94711775,-87.65538116
508,2261373,GUEY LON RESTAURANT,Risk 1 (High),3968 N ELSTON AVE ,60618,2019-02-01T00:00:00,Pass,41.95333251,-87.71879172
509,2261379,2 ASIAN BROTHERS,Risk 1 (High),3222 W FOSTER AVE ,60625,2019-02-01T00:00:00,Fail,41.97584741,-87.70960356
510,2261370,BARTON G - THE RESTAURANT,Risk 1 (High),415 N DEARBORN ST ,60654,2019-02-01T00:00:00,Fail,41.88978309,-87.6294536
511,2261363,AMSTAR FUEL & MINI MART,Risk 1 (High),8903 S SOUTH CHICAGO AVE ,60617,2019-02-01T00:00:00,Fail,41.73364645,-87.56055303
512,2261358,NELLIES,Risk 1 (High),2458 W DIVISION ST ,60622,2019-02-01T00:00:00,Fail,41.90310359,-87.68934332
513,2261362,ORIGINAL ALPS,Risk 1 (High),3637 W IRVING PARK RD ,60618,2019-02-01T00:00:00,Pass w/ Conditions,41.95362464,-87.71931085
514,2261369,BARTON G - THE RESTAURANT,Risk 1 (High),415 N DEARBORN ST ,60654,2019-02-01T00:00:00,Fail,41.88978309,-87.6294536
515,2261360,LUCKY STRIKE,Risk 1 (High),1025 W ADDISON ST ,60613,2019-02-01T00:00:00,Fail,41.94711775,-87.65538116
516,2261368,BRYN MAWR BREAKFAST CLUB,Risk 1 (High),3348-3352 W BRYN MAWR AVE ,60659,2019-02-01T00:00:00,Pass w/ Conditions,41.98312217,-87.71329067
517,2261359,BJ'S MARKET & BAKERY,Risk 1 (High),1156 W 79TH ST ,60620,2019-02-01T00:00:00,Fail,41.75060829,-87.65359464
518,2261355,AU BON PAIN,Risk 1 (High),1653 W CONGRESS PKWY ,60612,2019-02-01T00:00:00,Fail,41.87503334,-87.668753
519,2261351,CARIBELLA,Risk 1 (High),3311 W FULLERTON AVE ,60647,2019-02-01T00:00:00,Fail,41.92456429,-87.71106463
520,2261345,Snappy Convenience Center #7,Risk 1 (High),3960 W IRVING PARK RD ,60618,2019-02-01T00:00:00,Pass,41.95375843,-87.72755892
521,2261342,PANERA BREAD #987,Risk 1 (High),1101 S CANAL ST ,60607,2019-02-01T00:00:00,Pass w/ Conditions,41.86888971,-87.63909893
522,2261343,Aquarius Club & Restaurant,Risk 1 (High),2457-2459 N PULASKI RD ,60639,2019-02-01T00:00:00,Pass,41.92617421,-87.72667174
